,INSTNM,CITY,STABBR,HCM2,PREDDEG,HIGHDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4_POOLED_SUPP,RET_FTL4_POOLED_SUPP,RET_PT4_POOLED_SUPP,RET_PTL4_POOLED_SUPP,PCTFLOAN,UG25ABV,MD_EARN_WNE_P10,GT_25K_P6,GT_28K_P6,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP
5054,Altierus Career College-Tigard,Tigard,OR,0,1,1,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,226.0,0.385,0.0088,0.2611,0.031,0.0221,0.0221,0.0575,0.0,0.2124,0.0,1,,18495.0,,,,,,17706.0,16453.0,17379.0,23505.0,24633.0,0.4583,,0.78,,,0.4254,0.4392,25100.0,0.358,0.319,7460.0,79.3073197386118,0.2770767613,0.7516,
5058,Altierus Career College-Austin,Austin,TX,0,1,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.0,0.0,0.0,0.1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728,0.0,0.0,0.0,0.0,0.7483,0.0,0.0,0.0,225.0,0.2267,0.1778,0.5111,0.0044,0.0,0.0044,0.0533,0.0,0.0222,0.0,1,,23220.0,,,,,,22089.0,24291.0,26101.0,28583.0,,0.6096,,0.7429,,,0.5045,0.4367,22000.0,0.28800000000000003,0.24600000000000002,8826.5,93.83459218134821,0.178956229,0.7327,
5061,Edward Via College of Osteopathic Medicine,Blacksburg,VA,0,4,4,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,Birthingway College of Midwifery,Portland,OR,0,3,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0.8197,0.0164,0.0328,0.0,0.0164,0.0,0.08199999999999999,0.0,0.0328,0.5902,1,,,,,,,,,,,,,0.4074,,,,,0.5556,0.679,,,,,,0.3235294118,,
5070,Brighton Center's Center for Employment Training,Newport,KY,0,1,1,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.5,0.36,0.0,0.0,149.0,0.6107,0.3356,0.0201,0.0067,0.0,0.0,0.0134,0.0,0.0134,0.0,1,,10813.0,,,,,,10813.0,10813.0,,,,0.3011,,0.7365,,,0.0,0.7232,14400.0,0.152,0.12,,,,0.4072,
5073,NorthShore University HealthSystem School of Nurse Anesthesia,Evanston,IL,0,4,4,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074,Faith International University,Tacoma,WA,1,3,4,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563,0.0,0.0,212.0,0.2642,0.2925,0.0425,0.2736,0.0094,0.0094,0.0189,0.0472,0.0425,0.3255,1,,,,,,,,,,,,,0.0,0.7222,,,,0.0,0.8324,,,,14537.5,154.548278914218,0.4651162791,,
5075,Family of Faith Christian University,Shawnee,OK,0,3,3,2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6471,0.0588,0.1176,0.0,0.0588,0.0,0.0,0.1176,0.0,0.3529,1,,12928.0,,,,,,,8803.0,,17053.0,,0.25,,,,,0.0938,0.3438,,,,,,,,
5076,Hood Theological Seminary,Salisbury,NC,0,4,4,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5077,Colegio Educativo Tecnologico Industrial Inc,Arecibo,PR,0,1,1,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964,0.0,0.0,0.0,0.0,0.4337,0.2289,0.0,0.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,9047.0,,,,,,9047.0,,,,,0.9876,,0.5404,,,0.0,0.5956,,0.19,0.247,,,,0.8679,
5081,NTMA Training Centers of Southern California,Santa Fe Springs,CA,0,1,1,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.1159,0.0471,0.5942,0.1703,0.0,0.0036,0.0,0.0,0.0688,0.0,1,,18730.0,,,,,,18227.0,19207.0,19655.0,22406.0,23545.0,0.4759,,,,,0.4844,0.5013,37000.0,0.539,0.5479999999999999,8236.0,87.5569819527087,0.4962089301,0.9143,
5090,Valley Grande Institute for Academic Studies,Weslaco,TX,1,1,1,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,293.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,10008.0,,,,,,11024.0,5122.0,9343.0,,,0.7051,,0.88,,,0.6902,0.6223,26800.0,0.49700000000000005,0.493,9500.0,100.994576074639,0.2420262664,0.4848,
5092,Williamson Christian College,Franklin,TN,0,3,4,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923,0.0,0.0,41.0,0.7805,0.0732,0.122,0.0244,0.0,0.0,0.0,0.0,0.0,0.0244,1,,14735.0,,,,,,,,,,14735.0,0.2712,,,,,0.2373,0.4068,,,,,,0.4722222222,,
5100,Dewey University-Hato Rey,Hato Rey,PR,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.8044,0.0356,0.0,0.0,706.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,1,,5037.0,,,,,,4917.0,5439.0,5573.0,,,0.9584,0.6165,,0.602,,0.0404,0.652,17400.0,0.18100000000000002,0.18,4140.0,44.012373152527196,,,0.6619
5110,Bexley Hall Seabury Western Theological Seminary Federation Inc.,Chicago,IL,0,4,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,Altierus Career College-Norcross,Norcross,GA,0,1,2,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872,0.0,0.0,0.0,300.0,0.1133,0.53,0.2767,0.03,0.0033,0.0067,0.0367,0.0,0.0033,0.0033,1,,15930.0,,,,,,15847.0,15259.0,19679.0,,,0.6889,,0.7039,,,0.5365,,24200.0,0.324,0.24600000000000002,8826.5,93.83459218134821,0.178956229,0.6102,
5116,Altierus Career College-Arlington,Arlington,TX,0,1,2,2,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0,0.0,0.2459,0.0,0.0,0.0,0.0,0.5934,0.0295,0.0,0.0,290.0,0.1069,0.4759,0.331,0.0138,0.0034,0.0034,0.0345,0.0,0.031,0.0862,1,,18770.0,,,,,,17608.0,19725.0,20600.0,25908.0,,0.7179,,0.6885,,,0.5385,,24000.0,0.326,0.25,7254.5,77.12264759299721,0.23407521109999999,0.5455,
5119,Altierus Career College-Tacoma,Tacoma,WA,0,1,2,2,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9392,0.0221,0.0,0.0,383.0,0.4178,0.1253,0.094,0.0627,0.0104,0.0783,0.0914,0.0,0.1201,0.0104,1,,20920.0,,,,,,19811.0,19865.0,23836.0,24705.0,25480.0,0.6105,,0.6901,,,0.4692,0.5945,30100.0,0.365,0.3,7916.0,84.1550593901945,0.28803066039999997,0.662,
5123,Byzantine Catholic Seminary of Saints Cyril and Methodius,Pittsburgh,PA,0,4,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,Baptist University of the Americas,San Antonio,TX,0,3,3,2,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944,0.0,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2222,0.0,0.0,231.0,0.0563,0.013000000000000001,0.6623,0.0173,0.0,0.0,0.0,0.2511,0.0,0.3247,1,,9358.0,,,,,,8712.0,9243.0,11195.0,,,0.4462,0.5833,,,,0.1077,0.5231,,,0.35600000000000004,,,,,0.3461
5142,Beis Medrash Heichal Dovid,Far Rockaway,NY,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,1,,9598.0,,,,,,6760.0,8957.0,10690.0,10340.0,,0.1905,0.8,,,,0.0,0.0095,,,,,,,,0.1647
5146,CES College,Burbank,CA,0,1,1,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167,0.0833,0.0,0.0,131.0,0.626,0.0534,0.2214,0.084,0.0076,0.0,0.0,0.0,0.0076,0.0,1,,25989.0,,,,,,25989.0,,,,,0.6825,,0.8103,,,0.2607,0.8714,15500.0,0.225,0.252,16238.0,172.62630803157901,0.4782608696,0.7294,
5152,Expertise Cosmetology Institute,Las Vegas,NV,1,1,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.2671,0.2733,0.0,0.0,0.0,0.0062,0.0,0.4534,0.1304,1,,12825.0,,,,,,12825.0,,,,,1.0,,0.9259999999999999,,0.8148,1.0,0.5152,,0.21100000000000002,0.25,8235.0,87.5463509447009,0.3333333333,0.9118,
5165,Charlotte Christian College and Theological Seminary,Charlotte,NC,0,3,4,2,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.1447,0.8026,0.0263,0.0,0.0,0.0,0.0,0.0263,0.0,0.4737,1,,,,,,,,,,,,,0.6737,,,,,0.8105,0.9043,,,,,,0.1857142857,,0.2222
5178,Flagler College-Tallahassee,Tallahassee,FL,0,3,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1079.0,0.0,0.0,0.0,0.0,0.1286,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0.0,0.0,416.0,0.649,0.2308,0.0673,0.0096,0.0024,0.0048,0.024,0.0072,0.0048,0.0505,1,,,,,,,,,,,,,0.5339,,,,,0.5679,0.5045,38900.0,0.677,0.623,23250.0,247.170936182671,0.5905923345,,
5184,Remington College-North Houston Campus,Houston,TX,0,1,2,2,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6734,0.0766,0.0,0.0,563.0,0.0799,0.4316,0.4387,0.0071,0.0018,0.0018,0.0302,0.0,0.0089,0.0,1,,19501.0,,,,,,19229.0,19714.0,20548.0,23697.0,23947.0,0.7882,0.5244,,,,0.6556,0.4273,26800.0,0.37,0.35700000000000004,14119.0,150.09920206293,0.25891616489999997,,0.6867
5187,Remington College-Nashville Campus,Nashville,TN,0,1,2,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8798,0.0,0.0,0.0,296.0,0.4932,0.3345,0.0608,0.0338,0.0034,0.0,0.0676,0.0034,0.0034,0.0,1,,23998.0,,,,,,23372.0,24814.0,27228.0,28268.0,,0.6369,,0.5817,,,0.6628,0.4265,26800.0,0.37,0.35700000000000004,14119.0,150.09920206293,0.25891616489999997,0.5311,
5189,Central Methodist University-College of Graduate and Extended Studies,Fayette,MO,0,3,4,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,,,,,,,,,,,,,,,,,,,,,,,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0,0.1156,0.0,0.0,0.0,0.0626,0.0,0.0,0.0,0.0,0.0014,0.0027,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0925,0.019,0.0014,0.0122,0.0,0.0,0.0,0.0,0.0,0.4884,0.1796,0.0,0.0,1715.0,0.856,0.0682,0.0192,0.0047,0.0064,0.0006,0.0128,0.0006,0.0315,0.4315,1,,12511.0,,,,,,12780.0,,12243.0,,,0.2179,,,,,0.2743,0.3278,35400.0,0.6709999999999999,0.59,16950.0,180.19558573317298,0.5774134791,,
5196,Altierus Career College-Orange Park,Orange Park,FL,0,1,3,2,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743,0.0,0.0,0.0912,0.0,0.0,0.0,0.0,0.5912,0.125,0.0,0.0,354.0,0.3588,0.4096,0.0791,0.0141,0.0085,0.0028,0.0339,0.0,0.0932,0.2938,1,,20672.0,,,,,,20666.0,20798.0,,,,0.7826,,,,,0.4592,0.7527,26100.0,0.345,0.262,20954.0,222.762141796631,0.12343164949999999,,0.551
5206,Johnson & Wales University-Charlotte,Charlotte,NC,0,2,3,2,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5672,0.0,0.0,0.0,0.0,0.2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,2101.0,0.3798,0.4307,0.0604,0.009000000000000001,0.0048,0.0005,0.0576,0.01,0.0471,0.0181,1,,25433.0,,,,,,22411.0,23405.0,25923.0,28859.0,31299.0,0.5428,0.726,,,,0.9143,0.0834,38800.0,0.609,0.59,25899.0,275.332476395483,0.6799300843000001,,0.5738
5208,Roseman University of Health Sciences,Henderson,NV,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,385.0,0.4286,0.0364,0.0935,0.3688,0.0026,0.0078,0.0338,0.0,0.0286,0.0,1,,,,,,,,,,,,,0.2372,,,,,0.5641,0.6506,,0.87,0.853,25000.0,265.77520019642003,0.7456445993,,
5215,Divine Mercy University,Arlington,VA,0,4,4,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,Ave Maria University,Ave Maria,FL,0,3,4,2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,490.0,630.0,480.0,600.0,490.0,600.0,560.0,540.0,545.0,21.0,27.0,20.0,26.0,18.0,26.0,,,24.0,23.0,22.0,,1103.0,1103.0,0.0,0.0051,0.0,0.0103,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0103,0.0,0.0,0.0308,0.0308,0.0,0.1538,0.0154,0.0,0.0,0.0154,0.0513,0.0923,0.0154,0.0,0.1436,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.040999999999999995,0.0051,0.2359,0.0462,0.0,1050.0,0.6076,0.0486,0.1581,0.0276,0.0029,0.0,0.0,0.0248,0.1305,0.0181,1,,18539.0,,,,,,13672.0,15807.0,16917.0,19625.0,21072.0,0.2579,0.7322,,,,0.5579,0.0262,32800.0,0.595,0.544,20616.5,219.17417659397998,0.5316742081,,0.5711
5229,Community Christian College,Redlands,CA,0,2,2,2,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.2273,0.1818,0.5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,1,,14005.0,,,,,,14004.0,14005.0,14004.0,,,0.6709,,0.618,,0.8286,0.0759,0.4368,,,,,,0.3,0.4236,
5233,Ecclesia College,Springdale,AR,1,3,4,2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,255.0,590.0,245.0,600.0,370.0,530.0,423.0,423.0,450.0,6.0,9.0,12.0,13.0,10.0,14.0,,,8.0,13.0,12.0,,845.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.4643,0.0,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,265.0,0.6943,0.0755,0.1283,0.0113,0.0264,0.0075,0.0151,0.0377,0.0038,0.1208,1,,19957.0,,,,,,19761.0,13007.0,23031.0,22212.0,23736.0,0.6102,0.5631,,,,0.3031,0.1929,,,,16500.0,175.41163212963698,0.4942528736,,0.1081
5234,Employment Solutions-College for Technical Education,Lexington,KY,0,1,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313,0.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1667,0.0833,0.0,0.0,148.0,0.3986,0.5676,0.0135,0.0135,0.0,0.0,0.0068,0.0,0.0,0.0,1,,13816.0,,,,,,13863.0,12885.0,,,,0.7653,,0.6462,,,0.8267,0.54,,0.154,0.177,10979.0,116.71783691826,0.10617283949999999,0.503,
