,INSTNM,CITY,STABBR,HCM2,PREDDEG,HIGHDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4_POOLED_SUPP,RET_FTL4_POOLED_SUPP,RET_PT4_POOLED_SUPP,RET_PTL4_POOLED_SUPP,PCTFLOAN,UG25ABV,MD_EARN_WNE_P10,GT_25K_P6,GT_28K_P6,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP
6398,Bella Cosmetology College,Winnsboro,TX,0,1,1,3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.8103,0.0,0.1724,0.0,0.0,0.0172,0.0,0.0,0.0,0.0172,1,,9327.0,,,,,,8038.0,10111.0,11933.0,11933.0,,0.6,,0.6323,,,0.3733,0.3095,,,,,,,0.6053,
6400,Franklin Hair Academy School of Cosmetology,Franklin,TN,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6154,0.0,0.0769,0.3077,0.0,0.0,0.0,0.0,0.0,0.7692,1,,8790.0,,,,,,8790.0,,,8790.0,,1.0,,,,,0.0,,,,,,,,,
6402,Sutter Beauty College,Yuba City,CA,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.623,0.0,0.3443,0.0164,0.0,0.0,0.0164,0.0,0.0,0.0,1,,12528.0,,,,,,12534.0,12482.0,,,,0.6349,,0.6944,,,0.0,0.2763,,,,,,,0.6538,
6404,New Horizons Medical Institute,Norcross,GA,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.0,0.2091,0.4682,0.1364,0.0727,0.0,0.0,0.0409,0.0091,0.0636,0.3455,1,,,,,,,,,,,,,0.1683,,,,,0.1584,0.6404,,,,7231.0,76.87281890481259,,0.7411,
6406,Paul Mitchell the School-Ardmore,Ardmore,OK,0,1,1,3,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.6863,0.0784,0.0,0.0,0.1569,0.0,0.0784,0.0,0.0,0.0,1,,14243.0,,,,,,14226.0,14337.0,,,,0.5606,,,,,0.5152,0.3667,,,,9997.0,106.27818705454399,,,
6408,Access Careers,Hempstead,NY,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.3846,0.5385,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,0.0271,,0.1333,,,0.0256,0.4898,,,,5500.0,58.4705440432125,,0.3529,
6409,River Valley Cosmetology Institute,Poteau,OK,0,1,1,3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.8182,0.0,0.0,0.0,0.1364,0.0455,0.0,0.0,0.0,0.4545,1,,8693.0,,,,,,8006.0,10975.0,,,13287.0,0.7451,,,,,0.6667,0.4043,,,,,,,,
6410,Luckes Beauty Academy LLC,Newport  News,VA,0,1,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0789,0.8421,0.0263,0.0526,0.0,0.0,0.0,0.0,0.0,0.6316,1,,13123.0,,,,,,13123.0,,,,,0.7917,,,,0.6389,0.6875,0.6364,,,,,,,,
6411,Total Transformation Institute of Cosmetology,San Marcos,TX,0,1,1,3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.5185,0.0185,0.4074,0.0,0.0185,0.0,0.0,0.0,0.037000000000000005,0.3519,1,,15520.0,,,,,,14488.0,16612.0,19558.0,,,0.5571,,0.5,,,0.6571,0.3333,,,,7917.0,84.16569039820241,,0.5641,
6412,Vibe Barber College,Memphis,TN,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0164,0.9672,0.0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,11114.0,,,,,,11114.0,,,,,0.4182,,0.8298,,,0.1909,0.6712,,,,9500.0,100.994576074639,,,
6413,Champ's Barber School,Lancaster,PA,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.1667,0.3095,0.5,0.0,0.0,0.0,0.0238,0.0,0.0,0.1667,1,,17503.0,,,,,,17503.0,,,,,0.3871,,,,,0.4516,0.6727,,,,9500.0,100.994576074639,,,
6414,IGlobal University,Vienna,VA,0,3,4,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.005,0.0,0.0151,0.0,0.0,0.0,0.9799,0.0,0.005,1,,,,,,,,,,,,,0.0,,,,,0.0,0.5298,,,,,,,,
6415,East-West Healing Arts Institute,Madison,WI,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0.8947,0.0351,0.0351,0.0351,0.0,0.0,0.0,0.0,0.0,0.3684,1,,19536.0,,,,,,18256.0,,,,22095.0,0.4211,,,,,0.6316,0.7556,,,,,,,,
6417,Standard Healthcare Services-College of Nursing,Falls Church,VA,0,1,2,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,259.0,0.027000000000000003,0.8687,0.027000000000000003,0.0734,0.0,0.0,0.0039,0.0,0.0,0.1853,1,,24262.0,,,,,,23158.0,24701.0,25459.0,25939.0,26305.0,0.5732,,,,0.8,0.7414,0.9055,,,,14750.0,156.807368115888,,0.6142,
6419,Grace International Beauty School,Flushing,NY,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0256,0.9487,0.0,0.0,0.0,0.0,0.0256,0.0,1,,15566.0,,,,,,15566.0,,,,,0.1492,,1.0,,,0.0677,0.8261,,,,,,,0.8889,
6420,Alliance Computing Solutions,Flushing,NY,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.8125,0.0,0.0,7.0,0.1429,0.0,0.1429,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,1,,15335.0,,,,,,14774.0,18136.0,,,,0.6176,,,,,0.2353,0.8571,,,,,,,,
6421,InterAmerican Technical Institute,Miami,FL,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9231,0.0,0.0,0.0,123.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,18793.0,,,,,,18793.0,,,,,1.0,,,,,0.0,0.9559,,,,,,,0.8571,
6422,Bay Area Medical Academy,San Francisco,CA,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,0.1379,0.1724,0.3362,0.2328,0.0,0.0948,0.0086,0.0,0.0172,0.0,1,,20198.0,,,,,,20713.0,18543.0,20511.0,20425.0,22250.0,0.6021,,0.9063,,,0.4764,0.3984,,,,8850.0,94.08442086953279,,,
6423,Mind Body Institute,Nashville,TN,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.907,0.0233,0.0233,0.0,0.0,0.0,0.0233,0.0,0.0233,0.0,1,,14625.0,,,,,,13870.0,15733.0,15270.0,17224.0,17224.0,0.3562,,,,,0.3836,0.7179,,,,,,,0.875,
6424,Parisian Spa Institute,Jacksonville,FL,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167,0.0,0.0,0.0,120.0,0.45,0.3667,0.1167,0.0667,0.0,0.0,0.0,0.0,0.0,0.6917,1,,14086.0,,,,,,14086.0,,,,,0.4645,,0.9091,,0.86,0.4739,0.7115,,,,6333.0,67.3261737137572,,,
6425,Creative Touch Cosmetology School,Waterloo,IL,0,1,1,3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,8972.0,,,,,,8719.0,,12514.0,,,0.7778,,,,,0.8333,0.3636,,,,,,,,
6426,LaBarberia Institute of Hair,Mayfield Hts,OH,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.2378,0.6829,0.0732,0.0,0.0,0.0,0.0,0.0,0.0061,0.0061,1,,15807.0,,,,,,15859.0,15284.0,,,,0.8198,,0.2703,,,0.8023,0.6421,,,,20000.0,212.620160157136,,,
6427,Setting the Standard Barbering and Natural Hair Academy,Shreveport,LA,0,1,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0714,0.7857,0.0714,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,1,,10309.0,,,,,,10406.0,9828.0,,,,0.7742,,,,,0.5484,0.75,,,,,,,,
6428,Bos-Man's Barber College,Shreveport,LA,0,1,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.9444,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.2778,1,,16700.0,,,,,,16700.0,,,,,0.4906,,0.8158,,,0.4906,0.9149,,,,,,,,
6429,Lawrence & Company College of Cosmetology,Selma,CA,0,1,1,3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0345,0.0,0.9309999999999999,0.0,0.0345,0.0,0.0,0.0,0.0,0.0,1,,8761.0,,,,,,8761.0,8761.0,,,,0.9123,,0.2666,,,0.0,0.1333,,,,,,,0.8125,
6433,High Desert Medical College,Lancaster,CA,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,619.0,0.252,0.1292,0.5331,0.0517,0.0016,0.0,0.0323,0.0,0.0,0.2375,1,,24919.0,,,,,,24935.0,23536.0,24692.0,,29367.0,0.7556,,0.8544,,0.8393,0.7085,0.3787,,,,7521.0,79.95581122709109,,0.6346,
6434,Paul Mitchell the School-Schenectady,Schenectady,NY,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.7736,0.1321,0.0566,0.0189,0.0,0.0,0.0189,0.0,0.0,0.2547,1,,17047.0,,,,,,17047.0,,,,,0.5273,,0.8688,,,0.6242,0.2784,,,,6222.0,66.1461318248851,,0.9429,
6435,Beyond Measure Barbering Institute,Mebane,NC,0,1,1,3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0476,0.8889,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.5873,1,,10056.0,,,,,,10056.0,,,,,0.9787,,,,,0.9787,0.7111,,,,13826.0,146.984316716628,,,
6436,Beauty Anatomy Institute of Cosmetology and Wellness,Pompano Beach,FL,0,1,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389,0.0,0.0,0.0,75.0,0.1467,0.5467,0.2667,0.0,0.0,0.0,0.0,0.04,0.0,0.2533,1,,17809.0,,,,,,17432.0,19692.0,,,,0.4123,,,,,0.3684,0.675,,,,9500.0,100.994576074639,,,
6437,Barber Institute of Texas,Longview,TX,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3333,0.5,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,15513.0,,,,,,15513.0,,,,,0.8571,,,,,0.9286,0.5833,,,,,,,,
6438,Jupiter Beauty Academy,Boston,MA,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0134,0.0403,0.0201,0.8993,0.0,0.0,0.0,0.0067,0.0201,0.7248,1,,,,,,,,,,,,,0.0718,,1.0,,0.9593,0.0144,0.7323,,,,,,,0.9412,
6439,MedQuest College,Louisville,KY,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,173.0,0.6705,0.237,0.0405,0.0,0.0058,0.0,0.0462,0.0,0.0,0.0,1,,15982.0,,,,,,15810.0,16248.0,19546.0,,19546.0,0.5742,,,,,0.6264,0.2941,,,,9325.0,99.13414967326479,,0.9082,
6440,First Coast Barber Academy,Jacksonville,FL,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.2469,0.6543,0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.5679,1,,8312.0,,,,,,8312.0,,,,,0.6667,,,,,0.5714,0.8636,,,,,,,,
6441,Debutantes School of Cosmetology and Nail Technology,Dekalb,IL,0,1,1,3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.65,0.1,0.225,0.0,0.0,0.0,0.025,0.0,0.0,0.05,1,,13387.0,,,,,,13387.0,,,,,0.40299999999999997,,0.8182,,,0.5224,0.4444,,,,9833.0,104.53470174125601,,,
6442,Paul Mitchell The School-Farmington Hills,Farmington Hills,MI,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.7222,0.2222,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.1111,1,,,,,,,,,,,,,0.359,,,,,0.4103,0.3214,,,,,,,,
6443,Paul Mitchell the School-Merrillville,Merrillville,IN,0,1,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.7941,0.1029,0.0735,0.0,0.0,0.0,0.0294,0.0,0.0,0.0,1,,14475.0,,,,,,14475.0,,,,,0.49,,,,,0.67,0.1875,,,,9833.0,104.53470174125601,,,
